DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,DK,2019,51,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2013,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2014,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2015,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2016,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2017,17,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2018,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y61,NO,2019,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2013,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2014,28,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2015,38,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2016,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2017,46,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2018,57,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,DK,2019,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2013,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2014,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2015,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2016,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2017,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2018,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y62,NO,2019,20,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2013,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2014,26,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2015,20,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2016,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2017,28,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2018,40,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,DK,2019,40,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2013,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2014,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2015,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2016,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2017,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2018,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y63,NO,2019,14,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2013,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2014,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2015,20,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2016,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2017,31,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2018,43,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,DK,2019,39,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2013,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2014,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2015,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2016,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2017,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2018,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y64,NO,2019,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2013,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2014,17,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2015,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2016,17,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2017,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2018,32,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,DK,2019,35,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2013,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2014,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2015,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2016,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2017,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2018,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65,NO,2019,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2013,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2014,50,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2015,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2016,54,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2017,79,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2018,87,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,DK,2019,118,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2013,15,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2014,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2015,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2016,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2017,17,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2018,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y65-69,NO,2019,30,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2013,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2014,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2015,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2016,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2017,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2018,23,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,DK,2019,28,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2013,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2015,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2017,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2018,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y66,NO,2019,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2013,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2014,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2015,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2016,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2017,19,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2018,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,DK,2019,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2013,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2015,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2017,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2018,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y67,NO,2019,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2013,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2014,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2015,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2016,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2017,15,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2018,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,DK,2019,18,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2013,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2014,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2016,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2017,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2018,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y68,NO,2019,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2013,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2014,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2015,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2016,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2017,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2018,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,DK,2019,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2017,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2018,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y69,NO,2019,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2013,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2014,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2015,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2016,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2017,14,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2018,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,DK,2019,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2015,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2016,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70,NO,2019,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2013,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2014,18,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2015,15,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2016,19,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2017,37,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2018,35,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,DK,2019,38,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2015,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2016,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2017,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2018,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y70-74,NO,2019,15,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2013,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2014,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2015,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2016,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2017,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2018,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,DK,2019,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2017,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y71,NO,2019,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2014,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2015,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2017,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2018,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,DK,2019,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2017,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y72,NO,2019,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2013,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2015,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2017,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2018,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,DK,2019,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2018,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y73,NO,2019,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2014,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2017,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2018,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,DK,2019,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y74,NO,2019,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2013,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2017,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2018,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,DK,2019,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2017,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75,NO,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2013,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2014,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2015,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2016,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2017,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2018,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,DK,2019,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2014,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2017,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y75-79,NO,2019,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y76,DK,2013,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y76,DK,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y76,DK,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y76,DK,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y76,DK,2017,1,
